frame_index,stamp_sec,stamp_nsec,global_x,global_y,yaw
1095,11395,227000000,-4.346609,-6.414659,-1.151843
1096,11395,326000000,-4.310674,-6.504028,-1.079919
1097,11395,426000000,-4.276080,-6.567097,-1.037491
1098,11395,526000000,-4.236479,-6.644079,-0.987339
1099,11395,627000000,-4.196990,-6.703674,-0.945827
1100,11395,726000000,-4.144533,-6.783093,-0.877139
1101,11395,826000000,-4.094431,-6.842644,-0.830866
1102,11395,926000000,-4.032283,-6.915204,-0.772956
1103,11396,27000000,-3.980629,-6.965785,-0.732171
1104,11396,127000000,-3.914844,-7.015507,-0.679247
1105,11396,226000000,-3.838017,-7.077609,-0.651736
1106,11396,326000000,-3.758838,-7.139653,-0.616788
1107,11396,426000000,-3.675927,-7.198261,-0.594632
1108,11396,526000000,-3.604647,-7.255539,-0.570006
1109,11396,626000000,-3.518941,-7.311112,-0.542604
1110,11396,726000000,-3.432444,-7.365497,-0.503712
1111,11396,827000000,-3.343325,-7.415094,-0.476454
1112,11396,926000000,-3.241509,-7.473494,-0.440367
1113,11397,26000000,-3.149607,-7.516750,-0.421092
1114,11397,126000000,-3.057501,-7.559087,-0.395184
1115,11397,227000000,-2.964122,-7.597942,-0.379360
1116,11397,326000000,-2.869934,-7.647697,-0.355648
1117,11397,426000000,-2.775535,-7.683011,-0.337446
1118,11397,527000000,-2.680953,-7.717493,-0.310426
1119,11397,627000000,-2.580930,-7.753377,-0.298237
1120,11397,726000000,-2.485185,-7.783712,-0.275870
1121,11397,826000000,-2.378976,-7.813869,-0.259048
1122,11397,926000000,-2.287699,-7.835263,-0.239762
1123,11398,27000000,-2.190312,-7.858834,-0.229761
1124,11398,126000000,-2.083069,-7.884287,-0.215175
1125,11398,226000000,-1.978458,-7.898127,-0.194764
1126,11398,326000000,-1.880163,-7.916910,-0.190396
1127,11398,426000000,-1.781938,-7.935912,-0.181398
1128,11398,526000000,-1.690320,-7.964318,-0.184337
1129,11398,626000000,-1.592178,-7.983628,-0.165702
1130,11398,726000000,-1.493589,-8.000384,-0.152685
1131,11398,827000000,-1.384067,-8.007886,-0.135492
1132,11398,926000000,-1.284907,-8.020716,-0.134325
1133,11399,26000000,-1.185811,-8.033954,-0.130063
1134,11399,127000000,-1.085439,-8.032859,-0.117300
1135,11399,227000000,-0.986113,-8.044159,-0.117980
1136,11399,326000000,-0.886769,-8.055291,-0.123193
1137,11399,426000000,-0.788919,-8.075922,-0.124743
1138,11399,526000000,-0.689803,-8.088915,-0.115417
1139,11399,626000000,-0.590611,-8.101433,-0.098979
1140,11399,726000000,-0.490109,-8.110792,-0.090054
1141,11399,826000000,-0.390569,-8.120096,-0.080428
1142,11399,926000000,-0.290906,-8.127951,-0.076325
1143,11400,27000000,-0.187427,-8.142495,-0.072924
1144,11400,126000000,-0.087732,-8.150006,-0.064330
1145,11400,226000000,0.012005,-8.157064,-0.050616
1146,11400,326000000,0.114407,-8.150241,-0.040412
1147,11400,426000000,0.214313,-8.154150,-0.035751
1148,11400,526000000,0.314247,-8.157328,-0.034932
1149,11400,626000000,0.415481,-8.165340,-0.035884
1150,11400,726000000,0.515390,-8.169154,-0.030252
1151,11400,826000000,0.615224,-8.172624,-0.020441
1152,11400,926000000,0.724287,-8.174344,-0.008978
1153,11401,26000000,0.824292,-8.175597,-0.000010
1154,11401,126000000,0.924297,-8.175741,0.007929
1155,11401,226000000,1.026517,-8.172937,0.017031
1156,11401,326000000,1.126501,-8.171281,0.023520
1157,11401,426000000,1.226470,-8.168979,0.027981
1158,11401,527000000,1.337090,-8.153626,0.045312
1159,11401,626000000,1.436976,-8.148965,0.048114
1160,11401,726000000,1.536831,-8.143682,0.046062
1161,11401,826000000,1.631493,-8.136093,0.044553
1162,11401,926000000,1.731401,-8.131954,0.050235
1163,11402,26000000,1.831307,-8.127639,0.059934
1164,11402,126000000,1.917198,-8.134619,0.067856
1165,11402,226000000,2.017059,-8.128997,0.085025
1166,11402,326000000,2.116827,-8.121699,0.109385
1167,11402,426000000,2.200837,-8.114342,0.134045
1168,11402,526000000,2.300062,-8.101599,0.155705
1169,11402,626000000,2.398993,-8.086720,0.172892
1170,11402,726000000,2.496698,-8.087838,0.188658
1171,11402,826000000,2.595209,-8.070247,0.212270
1172,11402,926000000,2.693452,-8.050908,0.252784
1173,11403,26000000,2.791066,-8.019334,0.302548
1174,11403,126000000,2.887693,-7.992378,0.363574
1175,11403,226000000,2.956533,-7.966024,0.405455
1176,11403,326000000,3.044334,-7.919046,0.446187
1177,11403,426000000,3.133124,-7.877896,0.490839
1178,11403,526000000,3.220981,-7.832113,0.525785
1179,11403,626000000,3.302911,-7.788722,0.569719
1180,11403,726000000,3.388518,-7.736272,0.617553
1181,11403,826000000,3.449413,-7.693785,0.666695
1182,11403,926000000,3.514492,-7.634894,0.720863
1183,11404,26000000,3.569028,-7.587702,0.768651
1184,11404,126000000,3.638670,-7.522495,0.807282
1185,11404,226000000,3.699998,-7.454845,0.854875
1186,11404,326000000,3.766551,-7.380717,0.896804
1187,11404,426000000,3.830256,-7.302830,0.942572
1188,11404,526000000,3.884654,-7.226398,0.973137
1189,11404,626000000,3.942443,-7.143057,1.013444
1190,11404,727000000,3.997037,-7.057511,1.048260
1191,11404,826000000,4.048485,-6.970076,1.087780
1192,11404,926000000,4.096779,-6.885279,1.119913
1193,11405,26000000,4.142873,-6.795068,1.169018
1194,11405,126000000,4.183887,-6.702580,1.219979
1195,11405,226000000,4.219349,-6.608003,1.254822
1196,11405,326000000,4.227476,-6.509243,1.288475
1197,11405,427000000,4.255038,-6.412389,1.301840
1198,11405,526000000,4.283464,-6.305513,1.309371
1199,11405,626000000,4.303142,-6.201163,1.329798
1200,11405,726000000,4.327268,-6.103738,1.348548
1201,11405,826000000,4.350295,-6.006106,1.370447
1202,11405,927000000,4.384090,-5.904012,1.387444
1203,11406,26000000,4.403937,-5.805749,1.418498
1204,11406,126000000,4.420222,-5.706861,1.454150
1205,11406,226000000,4.455032,-5.601509,1.475915
1206,11406,327000000,4.465439,-5.501859,1.508978
1207,11406,426000000,4.473088,-5.401940,1.547146
1208,11406,526000000,4.494242,-5.304956,1.567532
1209,11406,626000000,4.495672,-5.204785,1.598215
1210,11406,726000000,4.493910,-5.104612,1.636512
1211,11406,826000000,4.482752,-5.007174,1.677870
1212,11406,926000000,4.475261,-4.907066,1.742670
1213,11407,26000000,4.465132,-4.833452,1.815742
1214,11407,126000000,4.423450,-4.758633,1.893137
1215,11407,226000000,4.395037,-4.666135,1.964225
1216,11407,326000000,4.368988,-4.606390,2.010697
1217,11407,426000000,4.326140,-4.523576,2.065908
1218,11407,526000000,4.291636,-4.455662,2.117455
1219,11407,626000000,4.246439,-4.374314,2.179442
1220,11407,727000000,4.204129,-4.309645,2.245658
1221,11407,826000000,4.162126,-4.253281,2.313639
1222,11407,927000000,4.116670,-4.202176,2.363709
1223,11408,26000000,4.032227,-4.125791,2.420499
1224,11408,126000000,3.978504,-4.078266,2.460992
1225,11408,226000000,3.905476,-4.016310,2.501862
1226,11408,326000000,3.827045,-3.955553,2.551118
1227,11408,426000000,3.742756,-3.893799,2.604678
1228,11408,526000000,3.655193,-3.840875,2.641045
1229,11408,626000000,3.565855,-3.789889,2.682418
1230,11408,726000000,3.473861,-3.743669,2.717201
1231,11408,826000000,3.380348,-3.693351,2.747742
1232,11408,926000000,3.285776,-3.653500,2.777277
1233,11409,26000000,3.190627,-3.615712,2.811553
1234,11409,127000000,3.094749,-3.580505,2.859048
1235,11409,226000000,2.990880,-3.550218,2.891161
1236,11409,326000000,2.882872,-3.522421,2.913903
1237,11409,427000000,2.784075,-3.500344,2.923200
1238,11409,527000000,2.678000,-3.479657,2.942377
1239,11409,626000000,2.678000,-3.479657,2.942377
1240,11409,726000000,2.579106,-3.460229,2.950793
1241,11409,826000000,2.479747,-3.432607,2.958634
1242,11409,927000000,2.380902,-3.414625,2.965683
1243,11410,27000000,2.282008,-3.397591,2.967718
1244,11410,127000000,2.183541,-3.390038,2.940210
1245,11410,226000000,2.084980,-3.371850,2.909913
1246,11410,327000000,1.986552,-3.352451,2.856497
1247,11410,426000000,1.913813,-3.337903,2.790111
1248,11410,526000000,1.847615,-3.315837,2.726809
1249,11410,627000000,1.759665,-3.282729,2.642235
1250,11410,726000000,1.694084,-3.246236,2.590405
1251,11410,827000000,1.611906,-3.199377,2.528129
1252,11410,927000000,1.553579,-3.158176,2.483106
1253,11411,27000000,1.468673,-3.113740,2.469808
1254,11411,126000000,1.390839,-3.053877,2.433294
1255,11411,226000000,1.313189,-2.990635,2.376742
1256,11411,327000000,1.232427,-2.939609,2.316897
1257,11411,427000000,1.180936,-2.884123,2.272298
1258,11411,527000000,1.115357,-2.811468,2.213235
1259,11411,627000000,1.069398,-2.741889,2.169821
1260,11411,727000000,1.012867,-2.663671,2.121183
1261,11411,827000000,0.960911,-2.579541,2.091380
1262,11411,927000000,0.910071,-2.492976,2.059049
1263,11412,27000000,0.881882,-2.398223,2.036971
1264,11412,127000000,0.835395,-2.307848,2.009372
1265,11412,227000000,0.788984,-2.206445,2.000043
1266,11412,327000000,0.750479,-2.122960,1.985597
1267,11412,426000000,0.728908,-2.014820,1.964748
1268,11412,526000000,0.689016,-1.921517,1.941729
1269,11412,627000000,0.651983,-1.827268,1.924129
1270,11412,726000000,0.617472,-1.732283,1.917909
1271,11412,826000000,0.589112,-1.633801,1.896688
1272,11412,926000000,0.556933,-1.538353,1.884533
1273,11413,26000000,0.524781,-1.443013,1.859569
1274,11413,126000000,0.509964,-1.341276,1.837446
1275,11413,226000000,0.482335,-1.244745,1.811076
1276,11413,327000000,0.459504,-1.147081,1.808061
1277,11413,427000000,0.453144,-1.047987,1.807723
1278,11413,526000000,0.428564,-0.950884,1.790489
1279,11413,626000000,0.407191,-0.853091,1.785880
1280,11413,726000000,0.376321,-0.754535,1.793169
1281,11413,827000000,0.352662,-0.657311,1.770909
1282,11413,926000000,0.331551,-0.559523,1.745243
1283,11414,26000000,0.326974,-0.459405,1.716846
1284,11414,126000000,0.311481,-0.360570,1.687903
1285,11414,227000000,0.297488,-0.261426,1.643333
1286,11414,326000000,0.285132,-0.161292,1.611339
1287,11414,426000000,0.280781,-0.061404,1.586533
1288,11414,526000000,0.274410,0.038948,1.516365
1289,11414,627000000,0.290515,0.120079,1.427697
1290,11414,726000000,0.299057,0.190914,1.367876
1291,11414,826000000,0.309165,0.258141,1.286027
1292,11414,927000000,0.343055,0.327666,1.195129
1293,11415,26000000,0.364937,0.389605,1.123894
1294,11415,126000000,0.391199,0.449901,1.052126
1295,11415,226000000,0.435197,0.523632,1.021305
1296,11415,327000000,0.486221,0.605539,1.005458
1297,11415,426000000,0.538688,0.690181,0.963672
1298,11415,526000000,0.614694,0.773706,0.912526
1299,11415,626000000,0.674086,0.857396,0.837203
1300,11415,726000000,0.730699,0.921727,0.775952
1301,11415,826000000,0.821799,0.994645,0.747350
1302,11415,926000000,0.895752,1.062687,0.728914
1303,11416,26000000,0.971172,1.130532,0.709489
1304,11416,126000000,1.048275,1.197153,0.685423
1305,11416,226000000,1.125044,1.278579,0.661651
1306,11416,326000000,1.204662,1.342426,0.622324
1307,11416,426000000,1.286417,1.403310,0.583649
1308,11416,526000000,1.370284,1.461001,0.533149
1309,11416,626000000,1.462095,1.503178,0.475747
1310,11416,726000000,1.551894,1.550204,0.436942
1311,11416,826000000,1.643485,1.593125,0.413167
1312,11416,926000000,1.736066,1.633362,0.394054
1313,11417,27000000,1.826120,1.661516,0.376287
1314,11417,126000000,1.919477,1.699115,0.347483
1315,11417,226000000,2.013729,1.734067,0.321568
1316,11417,326000000,2.108947,1.765938,0.299461
1317,11417,426000000,2.211389,1.805721,0.290253
1318,11417,526000000,2.307499,1.834170,0.278346
1319,11417,626000000,2.403864,1.861506,0.269658
1320,11417,727000000,2.500046,1.879943,0.273473
1321,11417,826000000,2.606451,1.908484,0.284892
1322,11417,926000000,2.703087,1.934475,0.308240
1323,11418,26000000,2.802954,1.931371,0.359765
1324,11418,126000000,2.872343,1.955885,0.406695
1325,11418,226000000,2.962295,1.989928,0.473539
1326,11418,326000000,3.020541,2.026650,0.528240
1327,11418,427000000,3.104412,2.071399,0.594952
1328,11418,527000000,3.163142,2.111565,0.639345
1329,11418,626000000,3.226043,2.177854,0.700719
1330,11418,726000000,3.280909,2.223726,0.747561
1331,11418,826000000,3.352415,2.287056,0.793496
1332,11418,926000000,3.417145,2.344055,0.826144
1333,11419,27000000,3.485988,2.416896,0.863383
1334,11419,127000000,3.552902,2.492915,0.912239
1335,11419,226000000,3.616689,2.572298,0.959487
1336,11419,327000000,3.690504,2.628889,0.987975
1337,11419,426000000,3.747705,2.713397,1.026355
1338,11419,526000000,3.801792,2.799848,1.073098
1339,11419,626000000,3.851769,2.888574,1.119492
1340,11419,727000000,3.895981,2.980035,1.150537
1341,11419,827000000,3.921721,3.079393,1.183191
1342,11419,926000000,3.959091,3.173376,1.194933
1343,11420,26000000,3.995204,3.267629,1.198002
1344,11420,127000000,4.031108,3.361763,1.199431
1345,11420,226000000,4.066872,3.454291,1.210225
1346,11420,326000000,4.102895,3.548093,1.229380
1347,11420,426000000,4.137886,3.642206,1.256034
1348,11420,526000000,4.162930,3.745123,1.287950
1349,11420,626000000,4.192063,3.841069,1.314565
1350,11420,726000000,4.219819,3.937459,1.359014
1351,11420,826000000,4.250574,4.035774,1.391243
1352,11420,927000000,4.270142,4.134181,1.424487
1353,11421,27000000,4.286317,4.233161,1.467133
1354,11421,126000000,4.286522,4.338779,1.521831
1355,11421,226000000,4.295649,4.438916,1.602194
1356,11421,327000000,4.293820,4.513730,1.661181
1357,11421,426000000,4.274702,4.618416,1.710675
1358,11421,526000000,4.262071,4.715359,1.758006
1359,11421,626000000,4.245022,4.812904,1.800312
1360,11421,726000000,4.204925,4.912241,1.849989
1361,11421,826000000,4.179340,5.009289,1.900963
1362,11421,927000000,4.156899,5.080710,1.963092
1363,11422,26000000,4.127414,5.152284,2.023434
1364,11422,127000000,4.087109,5.237225,2.061772
1365,11422,226000000,4.042426,5.323435,2.095416
1366,11422,326000000,3.994494,5.415377,2.164884
1367,11422,427000000,3.953500,5.477646,2.222774
1368,11422,527000000,3.897255,5.556488,2.280872
1369,11422,627000000,3.835451,5.616924,2.327423
1370,11422,727000000,3.771294,5.688402,2.373495
1371,11422,826000000,3.700860,5.757436,2.410566
1372,11422,926000000,3.627048,5.825274,2.444852
1373,11423,26000000,3.537300,5.887999,2.489689
1374,11423,126000000,3.457434,5.950912,2.527255
1375,11423,226000000,3.374503,6.009982,2.560039
1376,11423,327000000,3.281994,6.072534,2.596016
1377,11423,426000000,3.182283,6.130353,2.651768
1378,11423,526000000,3.092928,6.178903,2.694431
1379,11423,626000000,3.001865,6.223769,2.731884
1380,11423,726000000,2.908833,6.263815,2.756941
1381,11423,826000000,2.828254,6.296269,2.782481
1382,11423,926000000,2.733787,6.331793,2.808731
1383,11424,27000000,2.638874,6.365731,2.840298
1384,11424,127000000,2.542771,6.395634,2.865977
1385,11424,226000000,2.432695,6.422882,2.894790
1386,11424,326000000,2.335268,6.447284,2.917511
1387,11424,427000000,2.237566,6.470269,2.943382
1388,11424,526000000,2.172599,6.504166,2.952338
1389,11424,626000000,2.074335,6.524005,2.979012
1390,11424,726000000,1.975597,6.541166,3.010758
1391,11424,826000000,1.882742,6.551809,3.042608
1392,11424,926000000,1.783058,6.561372,3.061267
1393,11425,26000000,1.683269,6.569350,3.076611
1394,11425,126000000,1.592827,6.578338,3.081857
1395,11425,226000000,1.492969,6.584585,3.096101
1396,11425,326000000,1.393040,6.589184,3.109472
1397,11425,426000000,1.286648,6.580623,3.126835
1398,11425,526000000,1.186647,6.581711,3.134169
1399,11425,626000000,1.086654,6.582098,3.137812
1400,11425,726000000,0.968890,6.565025,-3.138227
1401,11425,826000000,0.868915,6.564615,-3.134681
1402,11425,926000000,0.768953,6.563287,-3.137251
1403,11426,26000000,0.667701,6.560015,-3.133950
1404,11426,126000000,0.567741,6.559312,-3.130647
1405,11426,226000000,0.467776,6.558656,-3.123275
1406,11426,326000000,0.365592,6.545670,-3.113596
1407,11426,427000000,0.265658,6.543085,-3.107995
1408,11426,526000000,0.165760,6.539322,-3.109167
1409,11426,626000000,0.056748,6.543346,-3.112234
1410,11426,727000000,-0.043213,6.541325,-3.098969
1411,11426,827000000,-0.143130,6.537695,-3.086011
1412,11426,926000000,-0.245472,6.541207,-3.080339
1413,11427,26000000,-0.345277,6.535231,-3.072188
1414,11427,126000000,-0.445071,6.528923,-3.059122
1415,11427,227000000,-0.545283,6.512967,-3.045215
1416,11427,326000000,-0.644790,6.503168,-3.041522
1417,11427,426000000,-0.744212,6.492520,-3.044794
1418,11427,526000000,-0.841845,6.484401,-3.047206
1419,11427,626000000,-0.941388,6.475009,-3.044652
1420,11427,726000000,-1.040954,6.465824,-3.036768
1421,11427,826000000,-1.144804,6.432245,-3.020894
1422,11427,926000000,-1.253974,6.418768,-3.020489
1423,11428,27000000,-1.353102,6.405599,-3.031951
1424,11428,126000000,-1.465307,6.390166,-3.033169
1425,11428,227000000,-1.564717,6.379429,-3.032972
1426,11428,326000000,-1.664186,6.369212,-3.025781
1427,11428,427000000,-1.761424,6.357749,-3.022523
1428,11428,526000000,-1.860798,6.346594,-3.011751
1429,11428,626000000,-1.959967,6.333786,-3.005980
1430,11428,726000000,-2.051481,6.313092,-2.984829
1431,11428,827000000,-2.150208,6.297200,-2.982083
1432,11428,926000000,-2.248993,6.281660,-2.973841
1433,11429,26000000,-2.352896,6.273457,-2.979364
1434,11429,127000000,-2.451875,6.258937,-2.955779
1435,11429,227000000,-2.550351,6.241366,-2.934192
1436,11429,326000000,-2.642657,6.220068,-2.899404
1437,11429,426000000,-2.739775,6.196039,-2.882928
1438,11429,526000000,-2.836902,6.171854,-2.852515
1439,11429,626000000,-2.922414,6.141614,-2.792439
1440,11429,726000000,-3.016490,6.107315,-2.764842
1441,11429,826000000,-3.110342,6.072172,-2.722318
1442,11429,927000000,-3.194174,6.037337,-2.696341
1443,11430,27000000,-3.285680,5.996294,-2.646697
1444,11430,126000000,-3.376372,5.952643,-2.556722
1445,11430,226000000,-3.445651,5.909451,-2.499286
1446,11430,326000000,-3.524358,5.853930,-2.435687
1447,11430,426000000,-3.578553,5.806986,-2.393244
1448,11430,526000000,-3.632172,5.745168,-2.335904
1449,11430,626000000,-3.681329,5.693557,-2.294580
1450,11430,727000000,-3.743185,5.621428,-2.286927
1451,11430,826000000,-3.792699,5.547893,-2.247889
1452,11430,926000000,-3.855620,5.470618,-2.214571
1453,11431,26000000,-3.918325,5.391647,-2.161644
1454,11431,127000000,-3.975129,5.307736,-2.127535
1455,11431,226000000,-4.021623,5.229225,-2.079042
1456,11431,326000000,-4.071128,5.140377,-2.049613
1457,11431,426000000,-4.119320,5.050827,-2.008505
1458,11431,526000000,-4.162991,4.959134,-1.970809
1459,11431,626000000,-4.202806,4.865893,-1.943606
1460,11431,726000000,-4.224844,4.766035,-1.927451
1461,11431,826000000,-4.259746,4.670482,-1.911834
1462,11431,927000000,-4.294223,4.575592,-1.884966
1463,11432,26000000,-4.325702,4.479998,-1.859200
1464,11432,126000000,-4.336351,4.381266,-1.836161
1465,11432,226000000,-4.362353,4.284368,-1.823932
1466,11432,327000000,-4.386845,4.187177,-1.822190
1467,11432,426000000,-4.417632,4.094102,-1.817616
1468,11432,526000000,-4.442687,3.997180,-1.807718
1469,11432,627000000,-4.467295,3.900033,-1.787728
1470,11432,727000000,-4.498837,3.780683,-1.767782
1471,11432,826000000,-4.519202,3.682660,-1.746054
1472,11432,926000000,-4.537310,3.584231,-1.728206
1473,11433,26000000,-4.542393,3.496714,-1.711933
1474,11433,127000000,-4.556714,3.397706,-1.698486
1475,11433,226000000,-4.569453,3.298498,-1.686243
1476,11433,326000000,-4.585806,3.189272,-1.680071
1477,11433,426000000,-4.596993,3.089892,-1.666946
1478,11433,527000000,-4.607191,2.990404,-1.652223
1479,11433,626000000,-4.618453,2.888819,-1.639252
1480,11433,726000000,-4.626418,2.779071,-1.624244
1481,11433,826000000,-4.631413,2.689237,-1.612526
1482,11433,926000000,-4.637843,2.584472,-1.606201
1483,11434,26000000,-4.641828,2.474521,-1.595310
1484,11434,126000000,-4.644416,2.374560,-1.586455
1485,11434,226000000,-4.642802,2.278360,-1.572880
1486,11434,327000000,-4.642745,2.178369,-1.567481
1487,11434,426000000,-4.641771,2.078383,-1.569286
1488,11434,526000000,-4.661523,1.993503,-1.588369
1489,11434,626000000,-4.663702,1.893541,-1.583133
1490,11434,726000000,-4.666084,1.793566,-1.566115
1491,11434,826000000,-4.664749,1.700552,-1.549675
1492,11434,926000000,-4.662363,1.600586,-1.544111
1493,11435,26000000,-4.659037,1.500647,-1.546476
1494,11435,126000000,-4.659884,1.401112,-1.555242
1495,11435,226000000,-4.658024,1.301140,-1.558949
1496,11435,326000000,-4.656824,1.201161,-1.558996
1497,11435,426000000,-4.658339,1.095088,-1.560027
1498,11435,526000000,-4.657213,0.995107,-1.560018
1499,11435,626000000,-4.656116,0.895125,-1.560264
1500,11435,726000000,-4.650902,0.794040,-1.557912
1501,11435,827000000,-4.649353,0.694062,-1.561315
1502,11435,926000000,-4.647996,0.594079,-1.567204
1503,11436,26000000,-4.630556,0.495534,-1.562086
1504,11436,126000000,-4.629154,0.395547,-1.570088
1505,11436,226000000,-4.628307,0.295546,-1.583664
1506,11436,326000000,-4.628855,0.194215,-1.596008
1507,11436,426000000,-4.631556,0.094252,-1.600385
1508,11436,527000000,-4.635007,-0.005689,-1.599015
1509,11436,627000000,-4.642636,-0.105780,-1.596750
1510,11436,726000000,-4.645627,-0.205734,-1.593086
1511,11436,826000000,-4.648167,-0.305699,-1.589043
1512,11436,926000000,-4.636718,-0.408879,-1.580450
1513,11437,26000000,-4.637434,-0.508873,-1.581608
1514,11437,127000000,-4.637929,-0.608871,-1.588621
1515,11437,226000000,-4.628506,-0.698004,-1.590758
1516,11437,326000000,-4.630360,-0.797984,-1.594259
1517,11437,426000000,-4.632692,-0.907961,-1.599588
1518,11437,526000000,-4.651834,-0.990361,-1.607148
1519,11437,626000000,-4.656271,-1.090266,-1.599834
1520,11437,726000000,-4.660300,-1.190199,-1.585035
1521,11437,826000000,-4.661056,-1.272142,-1.572858
1522,11437,926000000,-4.661288,-1.372145,-1.567132
1523,11438,26000000,-4.660672,-1.472146,-1.565458
1524,11438,126000000,-4.664966,-1.567072,-1.570681
1525,11438,226000000,-4.665094,-1.667073,-1.566774
1526,11438,326000000,-4.665085,-1.767077,-1.559211
1527,11438,426000000,-4.669297,-1.844202,-1.552945
1528,11438,526000000,-4.667600,-1.944191,-1.548169
1529,11438,627000000,-4.665320,-2.044167,-1.544402
1530,11438,726000000,-4.672938,-2.148681,-1.553215
1531,11438,826000000,-4.671579,-2.248677,-1.546251
1532,11438,926000000,-4.669768,-2.348671,-1.534441
1533,11439,26000000,-4.674341,-2.455703,-1.528822
1534,11439,126000000,-4.670164,-2.555622,-1.522966
1535,11439,226000000,-4.665515,-2.655520,-1.517921
1536,11439,326000000,-4.655504,-2.732708,-1.514667
1537,11439,427000000,-4.649565,-2.832536,-1.515493
1538,11439,526000000,-4.643671,-2.932365,-1.518479
1539,11439,627000000,-4.623823,-3.028877,-1.507301
1540,11439,726000000,-4.616799,-3.128636,-1.514521
1541,11439,827000000,-4.610371,-3.228440,-1.526651
1542,11439,926000000,-4.588510,-3.324655,-1.527278
1543,11440,26000000,-4.583844,-3.424552,-1.534119
1544,11440,126000000,-4.579923,-3.524481,-1.541765
1545,11440,227000000,-4.582737,-3.635749,-1.550530
1546,11440,326000000,-4.581435,-3.735747,-1.546051
1547,11440,426000000,-4.579704,-3.835741,-1.537206
1548,11440,527000000,-4.562758,-3.941267,-1.519425
1549,11440,627000000,-4.557167,-4.041113,-1.521352
1550,11440,726000000,-4.551468,-4.140958,-1.530769
1551,11440,826000000,-4.549494,-4.228589,-1.538921
1552,11440,926000000,-4.546569,-4.328548,-1.538926
1553,11441,26000000,-4.543767,-4.428511,-1.535070
1554,11441,126000000,-4.536528,-4.532104,-1.526074
1555,11441,226000000,-4.532018,-4.632002,-1.524821
1556,11441,326000000,-4.527271,-4.731890,-1.526298
1557,11441,427000000,-4.525167,-4.829132,-1.528180
1558,11441,526000000,-4.521129,-4.929051,-1.526074
1559,11441,626000000,-4.516886,-5.028962,-1.522387
1560,11441,726000000,-4.529293,-5.127194,-1.528782
1561,11441,826000000,-4.525795,-5.227140,-1.519347
1562,11441,927000000,-4.521586,-5.327068,-1.504286
1563,11442,27000000,-4.511815,-5.419312,-1.491009
1564,11442,127000000,-4.503715,-5.518990,-1.486874
1565,11442,227000000,-4.494950,-5.618612,-1.487168
1566,11442,327000000,-4.480089,-5.718243,-1.484755
1567,11442,427000000,-4.471791,-5.817906,-1.476508
1568,11442,527000000,-4.463670,-5.917605,-1.459105
1569,11442,627000000,-4.461805,-6.029024,-1.439733
1570,11442,727000000,-4.452325,-6.118624,-1.407721
1571,11442,827000000,-4.441523,-6.218549,-1.325839
1572,11442,927000000,-4.429812,-6.289801,-1.258901
1573,11443,27000000,-4.404485,-6.382603,-1.185361
1574,11443,127000000,-4.377823,-6.449649,-1.131157
1575,11443,227000000,-4.325260,-6.552679,-1.054419
1576,11443,328000000,-4.291935,-6.615746,-0.982206
1577,11443,427000000,-4.254833,-6.673696,-0.919082
1578,11443,527000000,-4.193709,-6.735858,-0.888073
1579,11443,627000000,-4.133553,-6.812584,-0.844570
1580,11443,727000000,-4.067498,-6.887340,-0.808541
1581,11443,827000000,-3.995401,-6.957760,-0.757743
1582,11443,927000000,-3.921647,-7.027922,-0.721805
1583,11444,27000000,-3.846120,-7.096730,-0.677643
1584,11444,128000000,-3.767913,-7.162713,-0.619972
1585,11444,227000000,-3.689917,-7.205085,-0.569781
1586,11444,327000000,-3.608095,-7.258542,-0.538003
1587,11444,427000000,-3.522397,-7.308777,-0.523452
1588,11444,527000000,-3.435930,-7.359670,-0.496809
1589,11444,627000000,-3.343630,-7.400860,-0.475921
1590,11444,727000000,-3.254113,-7.447952,-0.450237
1591,11444,828000000,-3.162823,-7.491670,-0.436257
1592,11444,927000000,-3.071551,-7.535424,-0.410424
1593,11445,28000000,-2.971060,-7.584076,-0.393431
1594,11445,127000000,-2.878202,-7.623846,-0.367838
1595,11445,227000000,-2.784129,-7.660259,-0.349106
1596,11445,327000000,-2.689777,-7.695638,-0.324125
1597,11445,427000000,-2.592971,-7.738009,-0.315880
1598,11445,527000000,-2.497769,-7.770359,-0.290895
1599,11445,627000000,-2.401646,-7.799491,-0.270677
1600,11445,727000000,-2.303329,-7.810732,-0.239559
1601,11445,828000000,-2.205711,-7.833690,-0.234217
1602,11445,927000000,-2.108158,-7.856626,-0.229972
1603,11446,27000000,-2.008398,-7.888891,-0.228563
1604,11446,128000000,-1.901318,-7.914902,-0.209254
1605,11446,227000000,-1.803456,-7.935874,-0.197301
1606,11446,327000000,-1.703110,-7.953852,-0.180321
1607,11446,427000000,-1.604645,-7.971514,-0.173803
1608,11446,528000000,-1.506182,-7.989108,-0.162343
1609,11446,628000000,-1.403637,-8.017540,-0.162792
1610,11446,727000000,-1.305118,-8.034778,-0.143208
1611,11446,827000000,-1.206254,-8.049903,-0.122462
1612,11446,928000000,-1.106152,-8.077519,-0.123207
1613,11447,27000000,-1.007024,-8.090793,-0.102166
1614,11447,127000000,-0.907553,-8.101019,-0.090024
1615,11447,227000000,-0.806964,-8.116367,-0.083967
1616,11447,328000000,-0.707322,-8.124693,-0.075778
1617,11447,427000000,-0.607795,-8.132036,-0.066498
1618,11447,527000000,-0.521212,-8.143692,-0.067483
