frame_index,stamp_sec,stamp_nsec,base_link_x,base_link_y,base_link_yaw,base_link_op_x,base_link_op_y,base_link_op_yaw
2200,11505,729000000,3.621790,-4.842281,1.978935,2.178353,-3.396508,2.967534
2201,11505,829000000,3.580178,-4.750946,1.978910,2.076695,-3.400654,2.951884
2202,11505,929000000,3.526024,-4.661181,1.986134,1.978703,-3.379286,2.906625
2203,11506,29000000,3.484684,-4.569920,1.986189,1.881966,-3.353034,2.846514
2204,11506,129000000,3.443624,-4.478591,1.986187,1.812325,-3.333408,2.776481
2205,11506,229000000,3.406774,-4.383532,1.981415,1.748993,-3.303107,2.710561
2206,11506,328000000,3.366502,-4.291925,1.981406,1.689582,-3.270549,2.663533
2207,11506,429000000,3.326156,-4.200372,2.000781,1.607510,-3.235042,2.613142
2208,11506,528000000,3.279191,-4.112086,2.132843,1.549418,-3.195415,2.568174
2209,11506,629000000,3.206471,-4.023178,2.240233,1.472355,-3.141252,2.504385
2210,11506,728000000,3.142209,-3.946093,2.240223,1.426788,-3.102699,2.458014
2211,11506,829000000,3.070001,-3.869895,2.241156,1.355146,-3.039705,2.400703
2212,11506,929000000,3.006726,-3.792226,2.241162,1.304778,-2.987050,2.356995
2213,11507,29000000,2.937555,-3.706530,2.241164,1.241316,-2.915406,2.332659
2214,11507,129000000,2.875308,-3.629226,2.260419,1.174404,-2.841925,2.300613
2215,11507,229000000,2.807191,-3.555905,2.379544,1.109553,-2.764428,2.264334
2216,11507,329000000,2.728094,-3.494173,2.545969,1.046768,-2.684062,2.221053
2217,11507,429000000,2.651409,-3.435951,2.697822,1.000892,-2.581498,2.170286
2218,11507,529000000,2.555189,-3.403513,2.791916,0.945787,-2.495045,2.129978
2219,11507,629000000,2.458522,-3.373249,2.791910,0.894639,-2.406291,2.084668
2220,11507,729000000,2.362607,-3.341864,2.791910,0.847350,-2.315617,2.057688
2221,11507,828000000,2.267237,-3.309666,2.791911,0.804757,-2.202182,2.023857
2222,11507,929000000,2.169698,-3.265774,2.790067,0.762331,-2.109718,2.010570
2223,11508,29000000,2.075075,-3.232392,2.790068,0.720667,-2.017220,1.997384
2224,11508,129000000,1.980660,-3.198706,2.790067,0.680256,-1.924442,1.987431
2225,11508,229000000,1.888758,-3.192419,2.800121,0.660672,-1.805303,1.956666
2226,11508,329000000,1.794268,-3.159305,2.800132,0.624892,-1.711077,1.925687
2227,11508,429000000,1.690811,-3.132449,2.811350,0.591893,-1.615993,1.913901
2228,11508,529000000,1.596085,-3.100205,2.811358,0.571790,-1.518670,1.899144
2229,11508,629000000,1.501398,-3.067905,2.811353,0.540619,-1.423255,1.891427
2230,11508,729000000,1.402445,-3.045231,2.815094,0.510118,-1.327727,1.876328
2231,11508,829000000,1.307684,-3.013219,2.811097,0.484827,-1.221746,1.858368
2232,11508,928000000,1.214335,-2.977424,2.709602,0.457846,-1.125303,1.835743
2233,11509,28000000,1.127552,-2.927525,2.547292,0.433401,-1.028224,1.819539
2234,11509,129000000,1.041159,-2.877437,2.437982,0.403255,-0.919976,1.824045
2235,11509,229000000,0.966769,-2.809633,2.437901,0.379093,-0.822909,1.808271
2236,11509,328000000,0.891865,-2.742681,2.437901,0.357411,-0.725278,1.783982
2237,11509,429000000,0.815950,-2.669521,2.434573,0.351835,-0.632237,1.747543
2238,11509,529000000,0.740613,-2.603401,2.434600,0.336723,-0.533367,1.724133
2239,11509,629000000,0.657918,-2.532560,2.427955,0.322709,-0.434348,1.724205
2240,11509,729000000,0.582676,-2.466506,2.427953,0.323197,-0.323660,1.708544
2241,11509,829000000,0.507329,-2.400624,2.425116,0.311099,-0.224418,1.691836
2242,11509,929000000,0.437306,-2.328069,2.327802,0.300699,-0.124988,1.663656
2243,11510,29000000,0.374821,-2.249801,2.175971,0.309765,-0.023766,1.630463
2244,11510,129000000,0.327225,-2.161226,1.998245,0.306278,0.076169,1.589596
2245,11510,229000000,0.297784,-2.064468,1.805185,0.309516,0.176151,1.502637
2246,11510,329000000,0.292357,-1.965217,1.604189,0.319999,0.250400,1.424051
2247,11510,429000000,0.304674,-1.863412,1.416579,0.336855,0.318686,1.350602
2248,11510,529000000,0.327380,-1.763342,1.412295,0.357380,0.383410,1.278096
2249,11510,629000000,0.348165,-1.663621,1.412300,0.374815,0.445805,1.217874
2250,11510,729000000,0.388089,-1.567274,1.406958,0.402645,0.505901,1.149358
2251,11510,829000000,0.406986,-1.468095,1.406971,0.438269,0.570240,1.074304
2252,11510,929000000,0.426796,-1.359187,1.406972,0.490882,0.620423,1.029571
2253,11511,29000000,0.445778,-1.267986,1.415160,0.537159,0.692271,0.986359
2254,11511,129000000,0.462210,-1.168983,1.415196,0.593883,0.771456,0.948285
2255,11511,229000000,0.477245,-1.089122,1.421996,0.669462,0.867668,0.898284
2256,11511,329000000,0.492528,-0.990112,1.422017,0.741556,0.952084,0.860392
2257,11511,429000000,0.515991,-0.878304,1.500810,0.811190,1.028200,0.816997
2258,11511,529000000,0.515401,-0.778181,1.651806,0.916753,1.092140,0.741840
2259,11511,629000000,0.501543,-0.678655,1.680452,0.995494,1.159282,0.712521
2260,11511,729000000,0.509319,-0.569440,1.676919,1.075279,1.224805,0.690432
2261,11511,829000000,0.496874,-0.469966,1.676948,1.155881,1.288750,0.680076
2262,11511,929000000,0.484947,-0.370501,1.676781,1.261756,1.348163,0.637792
2263,11512,29000000,0.502651,-0.265169,1.672025,1.346151,1.405739,0.576071
2264,11512,129000000,0.491853,-0.165663,1.672111,1.433338,1.458472,0.553013
2265,11512,229000000,0.481248,-0.066163,1.672007,1.521298,1.509265,0.515010
2266,11512,329000000,0.508280,0.045839,1.654677,1.619468,1.554404,0.485079
2267,11512,429000000,0.499657,0.145499,1.654655,1.710310,1.598746,0.444779
2268,11512,529000000,0.491109,0.245155,1.654627,1.802668,1.639403,0.422143
2269,11512,629000000,0.492758,0.344829,1.654674,1.895748,1.677904,0.384748
2270,11512,729000000,0.485738,0.444581,1.600326,1.981955,1.697620,0.357754
2271,11512,829000000,0.488531,0.544575,1.483000,2.076995,1.730231,0.329399
2272,11512,929000000,0.544347,0.648651,1.331951,2.172643,1.760688,0.320036
2273,11513,29000000,0.571531,0.745445,1.332663,2.268376,1.790528,0.305060
2274,11513,129000000,0.597715,0.842347,1.332671,2.362465,1.834753,0.308280
2275,11513,229000000,0.625845,0.931059,1.330013,2.458282,1.863830,0.296397
2276,11513,329000000,0.651041,1.028031,1.330014,2.554400,1.891727,0.283372
2277,11513,429000000,0.675859,1.125044,1.330016,2.675503,1.898987,0.276012
2278,11513,529000000,0.698644,1.221990,1.330343,2.771502,1.926971,0.311360
2279,11513,629000000,0.723627,1.318890,1.288432,2.865990,1.959649,0.350338
2280,11513,729000000,0.759118,1.412454,1.131558,2.959939,1.979076,0.399465
2281,11513,829000000,0.807014,1.502003,0.954308,3.049983,2.021767,0.438099
2282,11513,929000000,0.877290,1.575139,0.749985,3.138448,2.068309,0.501682
2283,11514,29000000,0.958495,1.636724,0.711653,3.194844,2.112979,0.584788
2284,11514,129000000,1.043764,1.696149,0.711242,3.247398,2.154284,0.636892
2285,11514,229000000,1.121844,1.759765,0.711333,3.320925,2.214698,0.707516
2286,11514,329000000,1.199053,1.824016,0.711530,3.356810,2.279226,0.754738
2287,11514,429000000,1.274944,1.883851,0.687136,3.425443,2.347263,0.766475
2288,11514,529000000,1.356455,1.942128,0.560409,3.495716,2.418378,0.800670
2289,11514,629000000,1.446184,1.987362,0.413812,3.568901,2.479665,0.866968
2290,11514,729000000,1.532816,2.015100,0.246821,3.612719,2.538176,0.912640
2291,11514,829000000,1.632757,2.032047,0.223696,3.669594,2.618161,0.969047
2292,11514,929000000,1.737722,2.037146,0.214259,3.706654,2.679246,1.004377
2293,11515,29000000,1.836443,2.056130,0.214257,3.749809,2.776057,1.024625
2294,11515,129000000,1.934559,2.076476,0.214258,3.798638,2.858674,1.040092
2295,11515,228000000,2.032615,2.096968,0.214259,3.846970,2.945362,1.067514
2296,11515,329000000,2.114730,2.113227,0.217444,3.894293,3.034755,1.091474
2297,11515,429000000,2.212579,2.134354,0.217447,3.939299,3.126355,1.119297
2298,11515,529000000,2.319377,2.144396,0.214954,3.969005,3.210818,1.143100
2299,11515,629000000,2.417182,2.165494,0.214941,4.009454,3.304849,1.166165
2300,11515,729000000,2.520357,2.187671,0.218089,4.048281,3.399367,1.182020
2301,11515,829000000,2.618042,2.209193,0.218089,4.085322,3.494332,1.198308
2302,11515,929000000,2.715711,2.230750,0.218057,4.124435,3.589941,1.209979
2303,11516,28000000,2.813369,2.252329,0.218080,4.158412,3.685486,1.232479
2304,11516,129000000,2.912787,2.268001,0.217519,4.190372,3.781479,1.257060
2305,11516,229000000,3.010443,2.289556,0.217523,4.219138,3.878187,1.292770
2306,11516,329000000,3.110624,2.311221,0.218778,4.243168,3.976107,1.341097
2307,11516,428000000,3.208240,2.332939,0.224092,4.263250,4.074788,1.376687
2308,11516,529000000,3.304598,2.359488,0.342922,4.262538,4.182879,1.416967
2309,11516,629000000,3.395413,2.399828,0.497872,4.275547,4.282521,1.441396
2310,11516,729000000,3.478282,2.456825,0.651225,4.285095,4.382464,1.492212
2311,11516,829000000,3.551863,2.526033,0.756691,4.282912,4.462406,1.549127
2312,11516,929000000,3.617522,2.612229,0.766845,4.281516,4.558431,1.600335
2313,11517,29000000,3.687958,2.684179,0.766844,4.274350,4.630096,1.648953
2314,11517,129000000,3.766031,2.762364,0.766853,4.250643,4.737626,1.693682
2315,11517,229000000,3.843478,2.820768,0.756369,4.234285,4.833813,1.745940
2316,11517,329000000,3.915649,2.890354,0.756376,4.213353,4.930797,1.789485
2317,11517,429000000,3.986634,2.961042,0.820774,4.164494,5.033816,1.851082
2318,11517,529000000,4.033557,3.050547,0.966715,4.132702,5.129524,1.897749
2319,11517,629000000,4.084828,3.137082,1.010417,4.094945,5.223396,1.976640
2320,11517,729000000,4.137658,3.214130,1.007164,4.049548,5.285426,2.046265
2321,11517,829000000,4.189569,3.299977,1.007179,4.001262,5.369772,2.101505
2322,11517,929000000,4.241908,3.385457,1.007194,3.946728,5.452423,2.150255
2323,11518,29000000,4.294557,3.470670,1.007191,3.872611,5.538070,2.188078
2324,11518,129000000,4.353760,3.555252,0.998709,3.810678,5.617527,2.229484
2325,11518,229000000,4.407514,3.639676,1.001622,3.746145,5.695301,2.262789
2326,11518,329000000,4.458214,3.725914,1.099125,3.661183,5.753651,2.340192
2327,11518,429000000,4.495227,3.819022,1.263047,3.604660,5.802900,2.398761
2328,11518,529000000,4.499628,3.929631,1.463581,3.530831,5.865891,2.434959
2329,11518,629000000,4.495860,4.031149,1.627435,3.444728,5.921805,2.463963
2330,11518,729000000,4.484132,4.132194,1.626613,3.365233,5.982228,2.488456
2331,11518,829000000,4.453776,4.249988,1.636233,3.283262,6.040353,2.523577
2332,11518,928000000,4.444044,4.350390,1.636153,3.199377,6.096311,2.556953
2333,11519,29000000,4.435219,4.450627,1.636171,3.120859,6.162705,2.588003
2334,11519,129000000,4.384327,4.556369,1.655061,3.033218,6.212998,2.627249
2335,11519,229000000,4.374742,4.656231,1.654994,2.943077,6.258649,2.680834
2336,11519,328000000,4.365499,4.756034,1.655032,2.850869,6.299868,2.728955
2337,11519,428000000,4.356503,4.855794,1.655019,2.744528,6.335344,2.785915
2338,11519,529000000,4.338609,4.953681,1.653416,2.648255,6.365601,2.833232
2339,11519,629000000,4.310831,5.064587,1.694456,2.551232,6.392948,2.857844
2340,11519,729000000,4.291526,5.162758,1.846589,2.453777,6.418198,2.875272
2341,11519,829000000,4.253150,5.255621,2.006623,2.348902,6.443708,2.902541
2342,11519,929000000,4.191288,5.342739,2.007910,2.250721,6.464882,2.923715
2343,11520,29000000,4.145969,5.432480,2.007904,2.152327,6.484585,2.942555
2344,11520,128000000,4.101489,5.522466,2.007904,2.061840,6.513820,2.951705
2345,11520,229000000,4.046969,5.612204,2.013148,1.963091,6.530924,2.972995
2346,11520,329000000,4.003059,5.702263,2.013147,1.863909,6.545055,3.004121
2347,11520,428000000,3.959436,5.792401,2.020117,1.767526,6.573698,3.019869
2348,11520,529000000,3.920683,5.881813,2.130090,1.667828,6.583163,3.047105
2349,11520,629000000,3.860026,5.961705,2.276366,1.567948,6.590158,3.075093
2350,11520,729000000,3.782771,6.031158,2.428893,1.465871,6.584682,3.109511
2351,11520,829000000,3.698725,6.087504,2.604786,1.365781,6.585990,3.120865
2352,11520,929000000,3.604689,6.126577,2.795339,1.265718,6.586795,3.121945
2353,11521,29000000,3.502112,6.131784,3.000536,1.163547,6.580455,3.127286
2354,11521,129000000,3.398984,6.129714,-3.074858,1.063537,6.581175,3.129766
2355,11521,229000000,3.298063,6.105730,-2.861663,0.963541,6.581888,3.132701
2356,11521,329000000,3.189076,6.055318,-2.636727,0.865620,6.577901,3.139720
2357,11521,429000000,3.107516,5.989701,-2.414917,0.765638,6.577558,-3.137188
2358,11521,529000000,3.037685,5.911580,-2.368281,0.665667,6.576442,-3.131079
2359,11521,628000000,2.967866,5.835191,-2.368283,0.569607,6.575223,-3.124184
2360,11521,729000000,2.894540,5.755706,-2.365879,0.469662,6.572821,-3.117577
2361,11521,829000000,2.828391,5.680201,-2.375405,0.369731,6.569875,-3.111093
2362,11521,929000000,2.756908,5.608425,-2.375380,0.289682,6.584637,-3.119570
2363,11522,29000000,2.691643,5.532621,-2.380350,0.189748,6.581811,-3.108208
2364,11522,129000000,2.608911,5.450292,-2.381624,0.089874,6.577188,-3.088620
2365,11522,229000000,2.535049,5.377045,-2.382433,-0.017350,6.569663,-3.072788
2366,11522,328000000,2.462626,5.307599,-2.382424,-0.117019,6.561607,-3.063248
2367,11522,429000000,2.402769,5.228193,-2.381016,-0.216648,6.553079,-3.059811
2368,11522,529000000,2.329915,5.159455,-2.417491,-0.315010,6.542367,-3.058324
2369,11522,629000000,2.250471,5.098607,-2.569325,-0.414622,6.533706,-3.056947
2370,11522,729000000,2.160777,5.041052,-2.742111,-0.514220,6.524903,-3.055116
2371,11522,829000000,2.063501,5.014302,-2.949653,-0.611099,6.507501,-3.046805
2372,11522,929000000,1.961899,5.010253,3.115400,-0.710603,6.497708,-3.045394
2373,11523,29000000,1.861228,5.029401,2.890664,-0.810122,6.488057,-3.047243
2374,11523,129000000,1.758876,5.071902,2.661174,-0.913698,6.480350,-3.048067
2375,11523,229000000,1.665668,5.137037,2.573361,-1.023206,6.469991,-3.044915
2376,11523,329000000,1.582081,5.196962,2.573434,-1.122689,6.459986,-3.039629
2377,11523,429000000,1.498264,5.255171,2.573577,-1.213621,6.461304,-3.040385
2378,11523,529000000,1.411572,5.321006,2.571901,-1.313036,6.450607,-3.031070
2379,11523,629000000,1.327583,5.377213,2.571914,-1.412321,6.438741,-3.017971
2380,11523,729000000,1.246487,5.445463,2.597591,-1.507098,6.426415,-3.010272
2381,11523,829000000,1.157651,5.535011,2.718210,-1.606136,6.412588,-3.003526
2382,11523,928000000,1.063220,5.569568,2.791968,-1.705090,6.398169,-2.999042
2383,11524,29000000,0.965153,5.623261,2.780847,-1.790695,6.377352,-2.991506
2384,11524,129000000,0.870812,5.657381,2.780842,-1.889499,6.361947,-2.990383
2385,11524,229000000,0.780411,5.700397,2.771666,-1.988326,6.346694,-2.990074
2386,11524,329000000,0.686764,5.735928,2.771669,-2.088154,6.340562,-2.994954
2387,11524,428000000,0.593233,5.771630,2.771666,-2.187014,6.325533,-2.984391
2388,11524,529000000,0.498282,5.796365,2.805495,-2.285557,6.308686,-2.969144
2389,11524,629000000,0.402007,5.823507,2.935514,-2.380180,6.289683,-2.950034
2390,11524,728000000,0.302304,5.834167,3.109829,-2.478132,6.269478,-2.938094
2391,11524,829000000,0.193456,5.804010,-3.064308,-2.575884,6.248330,-2.924858
2392,11524,929000000,0.093319,5.792734,-3.064307,-2.684753,6.198411,-2.905138
2393,11525,29000000,-0.016675,5.781616,-3.064303,-2.791430,6.171498,-2.890983
2394,11525,128000000,-0.116616,5.771998,-3.064305,-2.887898,6.145083,-2.862311
2395,11525,228000000,-0.227510,5.736328,-3.046901,-2.977408,6.090356,-2.830916
2396,11525,329000000,-0.327360,5.728428,-3.121941,-3.072047,6.057908,-2.805312
2397,11525,429000000,-0.433421,5.746127,3.096521,-3.165804,6.022951,-2.790144
2398,11525,528000000,-0.533411,5.751621,3.096518,-3.255974,5.987935,-2.761424
2399,11525,629000000,-0.639703,5.735892,3.103098,-3.347160,5.946685,-2.684506
2400,11525,729000000,-0.739678,5.740269,3.103100,-3.410485,5.908875,-2.627310
2401,11525,829000000,-0.838873,5.735347,3.105670,-3.484322,5.844750,-2.550051
2402,11525,928000000,-0.938833,5.739218,3.105670,-3.540441,5.800197,-2.508283
2403,11526,29000000,-1.038787,5.743013,3.105674,-3.614898,5.741357,-2.460739
2404,11526,129000000,-1.139947,5.737690,3.107341,-3.685029,5.669783,-2.411493
2405,11526,228000000,-1.239897,5.741220,3.107342,-3.756011,5.600428,-2.356459
2406,11526,329000000,-1.339845,5.744721,3.107339,-3.804554,5.544560,-2.318147
2407,11526,429000000,-1.430407,5.741881,3.109338,-3.863366,5.489301,-2.276781
2408,11526,529000000,-1.530358,5.745145,3.109340,-3.906474,5.430923,-2.227618
2409,11526,629000000,-1.630308,5.748398,3.109339,-3.961695,5.352476,-2.164322
2410,11526,729000000,-1.733176,5.749561,3.106767,-3.997750,5.289717,-2.117494
2411,11526,828000000,-1.833116,5.753058,3.106765,-4.028221,5.198555,-2.093753
2412,11526,929000000,-1.933056,5.756550,3.106764,-4.075586,5.111972,-2.072326
2413,11527,29000000,-2.011382,5.753725,3.107852,-4.121587,5.022736,-2.052775
2414,11527,129000000,-2.111326,5.757103,3.107850,-4.166495,4.931929,-2.023101
2415,11527,229000000,-2.211296,5.758921,-3.117123,-4.196509,4.837355,-1.985397
2416,11527,328000000,-2.310901,5.749837,-2.976417,-4.235290,4.743062,-1.956716
2417,11527,428000000,-2.404806,5.733712,-2.781106,-4.271034,4.647591,-1.920126
2418,11527,529000000,-2.494797,5.687446,-2.693133,-4.303319,4.550994,-1.896772
2419,11527,629000000,-2.592430,5.625333,-2.683556,-4.328544,4.447872,-1.875057
2420,11527,729000000,-2.681415,5.578204,-2.683559,-4.357168,4.350546,-1.863859
2421,11527,829000000,-2.770603,5.531889,-2.683552,-4.385065,4.253236,-1.850032
2422,11527,929000000,-2.857186,5.480426,-2.683285,-4.411481,4.155713,-1.838737
2423,11528,29000000,-2.946613,5.435101,-2.683282,-4.449550,4.056844,-1.828713
2424,11528,129000000,-3.036116,5.390087,-2.683280,-4.473548,3.959041,-1.808735
2425,11528,229000000,-3.132405,5.345248,-2.681556,-4.495378,3.860865,-1.781844
2426,11528,329000000,-3.221921,5.300462,-2.681553,-4.505498,3.755595,-1.758672
2427,11528,429000000,-3.308394,5.253924,-2.620498,-4.522779,3.656718,-1.745340
2428,11528,529000000,-3.390952,5.197350,-2.472151,-4.539084,3.557760,-1.740382
2429,11528,629000000,-3.467326,5.132240,-2.464224,-4.567364,3.448951,-1.732295
2430,11528,728000000,-3.544100,5.067767,-2.464261,-4.582035,3.349865,-1.715384
2431,11528,829000000,-3.618346,5.005298,-2.468852,-4.594806,3.250559,-1.691317
2432,11528,929000000,-3.695967,4.942046,-2.468813,-4.603905,3.146972,-1.662285
2433,11529,28000000,-3.773648,4.878924,-2.450536,-4.611205,3.047150,-1.647720
2434,11529,129000000,-3.824283,4.806473,-2.327545,-4.617523,2.947289,-1.635456
2435,11529,229000000,-3.885946,4.727360,-2.201793,-4.630410,2.850408,-1.633039
2436,11529,329000000,-3.931365,4.632886,-2.198813,-4.635433,2.750514,-1.618045
2437,11529,429000000,-3.988581,4.550487,-2.198814,-4.638898,2.650564,-1.606831
2438,11529,529000000,-4.046230,4.468500,-2.198807,-4.648026,2.550533,-1.599419
2439,11529,628000000,-4.104192,4.386813,-2.198804,-4.649849,2.450557,-1.590095
2440,11529,729000000,-4.156055,4.307477,-2.125783,-4.650778,2.350575,-1.579548
2441,11529,828000000,-4.201956,4.218416,-1.979601,-4.660684,2.261222,-1.578803
2442,11529,930000000,-4.234499,4.123259,-1.917111,-4.660793,2.161246,-1.572742
2443,11530,29000000,-4.251273,4.004222,-1.910649,-4.660226,2.061275,-1.564336
2444,11530,130000000,-4.279598,3.918443,-1.910653,-4.653304,1.952524,-1.559725
2445,11530,229000000,-4.315597,3.822452,-1.915980,-4.651685,1.842533,-1.559188
2446,11530,330000000,-4.348272,3.727758,-1.891832,-4.650342,1.742577,-1.560560
2447,11530,430000000,-4.373509,3.630842,-1.760827,-4.656761,1.642269,-1.567929
2448,11530,530000000,-4.381927,3.530738,-1.586444,-4.656169,1.542305,-1.562352
2449,11530,630000000,-4.361847,3.419014,-1.535845,-4.654958,1.442345,-1.558050
2450,11530,730000000,-4.354637,3.318501,-1.535836,-4.645273,1.347138,-1.556900
2451,11530,830000000,-4.338766,3.204963,-1.528516,-4.643938,1.247178,-1.561350
2452,11530,930000000,-4.332615,3.104759,-1.528517,-4.643210,1.147211,-1.566493
2453,11531,30000000,-4.327009,3.004634,-1.528429,-4.639159,1.049881,-1.564845
2454,11531,130000000,-4.332023,2.914824,-1.537698,-4.638882,0.949909,-1.570553
2455,11531,230000000,-4.328014,2.814760,-1.537699,-4.639185,0.849935,-1.574126
2456,11531,330000000,-4.324210,2.714728,-1.537698,-4.635739,0.747823,-1.574113
2457,11531,430000000,-4.327531,2.617916,-1.544687,-4.636386,0.647847,-1.577930
2458,11531,530000000,-4.324675,2.517904,-1.544667,-4.637429,0.547873,-1.581438
2459,11531,630000000,-4.321892,2.417905,-1.544685,-4.631862,0.460778,-1.579692
2460,11531,730000000,-4.300279,2.321027,-1.531644,-4.633111,0.360804,-1.585055
2461,11531,830000000,-4.296284,2.221088,-1.531646,-4.634902,0.260836,-1.588656
2462,11531,930000000,-4.292316,2.121154,-1.531649,-4.631648,0.162720,-1.586517
2463,11532,30000000,-4.299561,2.037205,-1.543528,-4.633538,0.062752,-1.590597
2464,11532,130000000,-4.296810,1.937236,-1.543531,-4.635822,-0.037209,-1.593237
2465,11532,230000000,-4.294068,1.837270,-1.543527,-4.631688,-0.124351,-1.586321
2466,11532,329000000,-4.291331,1.737305,-1.543539,-4.633605,-0.224321,-1.592320
2467,11532,430000000,-4.278568,1.626887,-1.538980,-4.636146,-0.324278,-1.596464
2468,11532,529000000,-4.275383,1.526936,-1.538980,-4.644212,-0.410833,-1.600724
2469,11532,629000000,-4.272199,1.426986,-1.538980,-4.647173,-0.510779,-1.595782
2470,11532,730000000,-4.268155,1.335891,-1.538834,-4.649514,-0.610743,-1.591915
2471,11532,830000000,-4.264958,1.235942,-1.538833,-4.662965,-0.708337,-1.593566
2472,11532,930000000,-4.267446,1.130106,-1.543169,-4.664807,-0.808311,-1.584930
2473,11533,30000000,-4.264682,1.030144,-1.543168,-4.665668,-0.908301,-1.576989
2474,11533,129000000,-4.261917,0.930182,-1.543143,-4.679526,-0.983224,-1.581417
2475,11533,230000000,-4.265624,0.834606,-1.545862,-4.679888,-1.083219,-1.569532
2476,11533,330000000,-4.263130,0.734637,-1.545859,-4.679025,-1.183214,-1.561335
2477,11533,430000000,-4.260634,0.634668,-1.545857,-4.704055,-1.270386,-1.571228
2478,11533,530000000,-4.264913,0.544126,-1.551371,-4.703044,-1.370381,-1.552463
2479,11533,630000000,-4.262967,0.444145,-1.551323,-4.700002,-1.470343,-1.537806
2480,11533,730000000,-4.261018,0.344164,-1.551323,-4.697115,-1.552624,-1.527931
2481,11533,830000000,-4.259588,0.244805,-1.552881,-4.692061,-1.652496,-1.529499
2482,11533,930000000,-4.257796,0.144821,-1.552923,-4.687671,-1.752401,-1.531622
2483,11534,30000000,-4.256006,0.044837,-1.552906,-4.674130,-1.858858,-1.527582
2484,11534,130000000,-4.245905,-0.052357,-1.550209,-4.669841,-1.958774,-1.531205
2485,11534,230000000,-4.243848,-0.152336,-1.550209,-4.666237,-2.058713,-1.538449
2486,11534,330000000,-4.241790,-0.252315,-1.550210,-4.656746,-2.164530,-1.540835
2487,11534,429000000,-4.239731,-0.352294,-1.550209,-4.653980,-2.264493,-1.542932
2488,11534,530000000,-4.239607,-0.456347,-1.549394,-4.651400,-2.364460,-1.544588
2489,11534,629000000,-4.237467,-0.556325,-1.549396,-4.636332,-2.465100,-1.535117
2490,11534,730000000,-4.235851,-0.648363,-1.546915,-4.632789,-2.565036,-1.536957
2491,11534,830000000,-4.233464,-0.748334,-1.546935,-4.629890,-2.664992,-1.544915
2492,11534,930000000,-4.231077,-0.848306,-1.546937,-4.620295,-2.753296,-1.547749
2493,11535,30000000,-4.220579,-0.937270,-1.539304,-4.618266,-2.853276,-1.549305
2494,11535,130000000,-4.217430,-1.037220,-1.539304,-4.616279,-2.953256,-1.549601
2495,11535,230000000,-4.214279,-1.137171,-1.539265,-4.607054,-3.043766,-1.541538
2496,11535,330000000,-4.209082,-1.237046,-1.537788,-4.604031,-3.143720,-1.540468
2497,11535,430000000,-4.205780,-1.336992,-1.537766,-4.601198,-3.243678,-1.543566
2498,11535,530000000,-4.202471,-1.436937,-1.537670,-4.604851,-3.343420,-1.547570
2499,11535,630000000,-4.210443,-1.527152,-1.539267,-4.602558,-3.443392,-1.544429
2500,11535,730000000,-4.207290,-1.627102,-1.539262,-4.599506,-3.543345,-1.536125
2501,11535,830000000,-4.204137,-1.727053,-1.539262,-4.595023,-3.630225,-1.528938
2502,11535,930000000,-4.194147,-1.836698,-1.535972,-4.590434,-3.730120,-1.525211
2503,11536,30000000,-4.190665,-1.936637,-1.535971,-4.585692,-3.830008,-1.524865
2504,11536,130000000,-4.187183,-2.036577,-1.536010,-4.589141,-3.916866,-1.529819
2505,11536,230000000,-4.196340,-2.131691,-1.544456,-4.584941,-4.016777,-1.527228
2506,11536,330000000,-4.193706,-2.231656,-1.544456,-4.580138,-4.116662,-1.520037
2507,11536,430000000,-4.191071,-2.331622,-1.544455,-4.576192,-4.205961,-1.514866
2508,11536,530000000,-4.189563,-2.437332,-1.544472,-4.569679,-4.315769,-1.512435
2509,11536,630000000,-4.186931,-2.537297,-1.544472,-4.563670,-4.415590,-1.512513
2510,11536,730000000,-4.184298,-2.637263,-1.544471,-4.561334,-4.511560,-1.512532
2511,11536,830000000,-4.174835,-2.730962,-1.541281,-4.555457,-4.611387,-1.512271
2512,11536,930000000,-4.171884,-2.830919,-1.541293,-4.549488,-4.711209,-1.510972
2513,11537,29000000,-4.168934,-2.930875,-1.541294,-4.535853,-4.804697,-1.509041
2514,11537,130000000,-4.163795,-3.028944,-1.539709,-4.529627,-4.904502,-1.510647
2515,11537,230000000,-4.160686,-3.128896,-1.539710,-4.523799,-5.004332,-1.514271
2516,11537,331000000,-4.157579,-3.228848,-1.539768,-4.523730,-5.102019,-1.520551
2517,11537,430000000,-4.151697,-3.343446,-1.537500,-4.518695,-5.201892,-1.516635
2518,11537,531000000,-4.148368,-3.443390,-1.537495,-4.512861,-5.301721,-1.509030
2519,11537,631000000,-4.145039,-3.543335,-1.537480,-4.517867,-5.384397,-1.507956
2520,11537,731000000,-4.144059,-3.625948,-1.538137,-4.511289,-5.484181,-1.502569
2521,11537,830000000,-4.140794,-3.725894,-1.538137,-4.503891,-5.583909,-1.494990
2522,11537,931000000,-4.137529,-3.825841,-1.538137,-4.499723,-5.677490,-1.490765
2523,11538,31000000,-4.139888,-3.919604,-1.545461,-4.491192,-5.777129,-1.484941
2524,11538,129000000,-4.139888,-3.919604,-1.545461,-4.491192,-5.777129,-1.484941
2525,11538,229000000,-4.137356,-4.019572,-1.545491,-4.472853,-5.889684,-1.471694
2526,11538,330000000,-4.134826,-4.119540,-1.545521,-4.461981,-5.989098,-1.459820
