frame_index,stamp_sec,stamp_nsec,global_x,global_y,yaw
561,11480,505000000,2.605158,6.360644,2.825308
562,11480,605000000,2.506785,6.385698,2.855440
563,11480,705000000,2.410526,6.415087,2.883043
564,11480,805000000,2.313797,6.442856,2.926522
565,11480,905000000,2.215646,6.464466,2.955560
566,11481,5000000,2.125579,6.482388,2.973931
567,11481,105000000,2.026621,6.499023,2.994223
568,11481,205000000,1.927495,6.514285,3.016614
569,11481,305000000,1.834059,6.525866,3.029800
570,11481,405000000,1.734659,6.535678,3.034363
571,11481,505000000,1.635254,6.546743,3.048145
572,11481,605000000,1.546512,6.562569,3.059385
573,11481,705000000,1.446765,6.572013,3.081730
574,11481,805000000,1.346846,6.578295,3.098506
575,11481,905000000,1.252358,6.608628,3.109928
576,11482,5000000,1.162418,6.612272,3.132760
577,11482,105000000,1.062370,6.613783,-3.127667
578,11482,205000000,0.961160,6.601260,-3.113020
579,11482,305000000,0.861213,6.597590,-3.112266
580,11482,405000000,0.761281,6.593964,-3.113644
581,11482,505000000,0.663198,6.588701,-3.108955
582,11482,605000000,0.563279,6.585221,-3.106935
583,11482,705000000,0.463357,6.581962,-3.101219
584,11482,805000000,0.370384,6.593811,-3.101227
585,11482,905000000,0.270441,6.590786,-3.084593
586,11483,5000000,0.170616,6.585285,-3.074183
587,11483,105000000,0.082159,6.572739,-3.065948
588,11483,205000000,-0.017495,6.564695,-3.065896
589,11483,305000000,-0.117168,6.556945,-3.065160
590,11483,405000000,-0.207992,6.536316,-3.058425
591,11483,505000000,-0.307573,6.527433,-3.063823
592,11483,605000000,-0.407223,6.519395,-3.067531
593,11483,705000000,-0.510161,6.519746,-3.066455
594,11483,805000000,-0.609901,6.512807,-3.058206
595,11483,905000000,-0.709584,6.505052,-3.048429
596,11484,5000000,-0.819559,6.478712,-3.033568
597,11484,105000000,-0.918867,6.467074,-3.041966
598,11484,205000000,-1.008354,6.457789,-3.046415
599,11484,305000000,-1.115664,6.464432,-3.049558
600,11484,405000000,-1.215335,6.456332,-3.035322
601,11484,505000000,-1.314860,6.446601,-3.020200
602,11484,605000000,-1.419323,6.437011,-3.015731
603,11484,705000000,-1.518578,6.424854,-3.006000
604,11484,805000000,-1.617650,6.411310,-3.000319
605,11484,905000000,-1.719431,6.402064,-2.996293
